sedalea,sedaleaname,fips,stateabb,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesavgall,sesavgasn,sesavgblk,sesavghsp,sesavgnam,sesavgwht,sesavgwhtblk,sesavgwhthsp,lninc50avgall,baplusavgall,unempavgall,snapavgall,povertyavgall,single_momavgall,lninc50avgasn,baplusavgasn,unempavgasn,snapavgasn,povertyavgasn,single_momavgasn,lninc50avgblk,baplusavgblk,unempavgblk,snapavgblk,povertyavgblk,single_momavgblk,lninc50avghsp,baplusavghsp,unempavghsp,snapavghsp,povertyavghsp,single_momavghsp,lninc50avgnam,baplusavgnam,unempavgnam,snapavgnam,povertyavgnam,single_momavgnam,lninc50avgwht,baplusavgwht,unempavgwht,snapavgwht,povertyavgwht,single_momavgwht,sesavgwhtasn,sesavgwhtnam,urbanicity
100750,Clay County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,157.19698,.0015827393,.0024328926,.045774329,.18416674,.74369538,.55090076,.11191091,.66281164,.69321233,.0095193926,.096138462,943.1818181818181,.0042800815,.0040263515,-.0073086498,.0050705336,.011465565,.022038894,.001324574,.0040190304,.01179241,.0081093917,.0017902467,.0047781114,.012215264,.010415081,-.016626136,-.009258355,-.47297999,,-1.9332488,,,-.086326517,1.8895924,,10.532259,.09408363,.0852983,.1216379,.17865518,.18743588,,,,,,,10.261054,.048597414,.091491237,.22557452,.3279728,.41610265,,,,,,,,,,,,,10.603252,.10407264,.078310058,.094662078,.13683331,.13891597,,,Rural
100780,Cleburne County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,198.36363,.001235893,.00015415653,.024273198,.048047472,.915402,.48090523,.11831751,.59922278,.6212306,.0065149516,.098066807,1190.181818181818,.0096974494,.03881697,-.037487864,.022774518,.14896789,.18831246,.0097301165,.020952584,.047980778,.053355187,.013360727,.026757592,.064433336,.082731098,.044323165,.022673309,-.39794046,,,,,-.26256153,,,10.537593,.12234569,.091667071,.13043372,.17100696,.15412985,,,,,,,,,,,,,,,,,,,,,,,,,10.572916,.12188251,.086009994,.11950435,.15494654,.14176236,,,Rural
100810,Coffee County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.61587083,.38412917,160.33333,.019576946,.002855035,.02353989,.047192179,.89437389,.45304257,.10348393,.55652648,.58938926,.0043338179,.074081175,962,.0090478268,-.0012456693,-.0001430415,-.020630686,.1588037,.12091477,.0037410487,.0088219242,.056026906,.019552752,.0051377215,.011733497,.059365518,.029328946,.015307372,-.0064820033,.096969515,,-1.2741709,,,.3073765,1.6394317,,10.707624,.16811198,.060113579,.10596128,.15472004,.13908535,,,,,,,10.357211,.10994357,.078225479,.23048738,.25310194,.32224357,,,,,,,,,,,,,10.745382,.17483024,.055756114,.086984135,.12915598,.12473059,,,Rural
100840,Colbert County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,.5239833,.47601673,0,204.5303,.004252159,.0035949294,.031755354,.11922865,.82770389,.58652449,.082196996,.66872144,.71777999,.0086612199,.11714014,1227.181818181818,.03462629,.037361469,-.0064406614,.0057561756,.17663521,.165911,.0069572241,.020503405,.12566237,.051723808,.0092407661,.0231038,.13784319,.12620102,.011787151,.04010009,-.18126972,,-1.783999,,,.066725053,1.892656,,10.636069,.1370012,.081711285,.1137154,.1659096,.14975914,,,,,,,10.357502,.14195164,.15253021,.21537,.21654579,.41776773,,,,,,,,,,,,,10.685683,.13508299,.070137993,.097377151,.15201882,.11680995,,,Rural
100870,Conecuh County,1,AL,Pre-Kindergarten,12,0,0,.07291121,.9270888,0,0,0,0,0,0,0,0,.07291121,.35562658,.24731407,.32414815,118.54546,.0027902143,.0009501013,.0088503724,.80397439,.17772235,.7889421,.037761372,.82670349,.88379711,.005579704,.095971577,711.2727272727273,.020458028,.018813083,.0098167136,.015549248,.14186662,.34304836,.03913058,.075430229,.13183171,.187663,.038847029,.041508812,.12981835,.14255519,.058113486,.1861636,-1.5494722,,-3.2753115,,,-.073764347,3.1283514,,10.280685,.10150557,.13832384,.19556962,.25672683,.24837896,,,,,,,9.9858303,.075457446,.21468906,.31563175,.39239067,.43897694,,,,,,,,,,,,,10.560366,.11956014,.080344073,.099538043,.14009432,.10186846,,,Rural
100900,Coosa County,1,AL,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.13259991,.86740011,85.023636,.0016014803,0,.026801893,.42982388,.52266115,.66348827,.072320737,.73580903,.74117756,.0084768375,.094055586,510.1418179598722,0,0,0,,-2.1028910e-09,-1.1737298e-09,3.8160361e-10,-3.4178085e-10,0,0,0,0,0,0,0,,-.57022321,,-2.0943246,,,.13909477,2.2219517,,10.448568,.10410196,.095847622,.12945788,.17601432,.17709719,,,,,,,10.165885,.070140459,.14971411,.21578991,.27715752,.40194139,,,,,,,,,,,,,10.632874,.12207923,.071793146,.088220686,.12865742,.097117834,,,Rural
100930,Covington County,1,AL,Pre-Kindergarten,12,0,0,.016004708,.98399532,0,0,0,0,0,0,0,0,.016004708,.091056317,.50373805,.38920096,234.90909,.0023284741,.0074768504,.0087553822,.063453667,.90961146,.51946568,.084822893,.60428864,.62232435,.0010989354,.11901499,1409.454545454545,.05434012,.0042537539,-.022544676,-.045458131,.12405017,.19633667,.024746634,.032463107,.055884838,.022377763,.033558577,.040940553,.05585248,.028759426,.01905885,-.018072339,-.33975458,,-2.1272962,,,-.18515329,2.00897,,10.581017,.12340982,.086064681,.13835675,.16715783,.15191098,,,,,,,10.131921,.054816477,.13148846,.28894386,.27038097,.36648113,,,,,,,,,,,,,10.639737,.12835506,.080098882,.12634437,.15469959,.14089556,,,Rural
100960,Crenshaw County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.35130611,.64869392,172.12122,.0018722934,.010689569,.018705342,.31400266,.64477235,.53847599,.093040034,.63151604,.61935133,.011270566,.10064836,1032.727272727273,.011429638,.0049193488,.0080596721,.039416891,.029260363,.10563491,.0024672085,.011680318,.035150066,.019416207,.0033601944,.015116898,.032197621,.016286839,-.00066679093,.071074829,-.62275982,,-2.450496,,,-.083409764,2.3586068,,10.500994,.13733807,.077957481,.1671129,.17829554,.22656298,,,,,,,9.9633608,.083042733,.11033316,.28344005,.31950614,.45974091,,,,,,,,,,,,,10.642112,.1488328,.068193041,.12750043,.13102306,.16165809,,,Rural
100990,Cullman City,1,AL,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,238.10606,.0031340611,.012984758,.076373942,.0068885665,.88600701,.29090327,.064418182,.35532144,.35192797,.031692397,.072037891,1428.636363636364,.021729164,.039759379,-.048855111,-.032520819,.038649164,.033738542,.024281088,.028035829,.0022013525,.018085888,.029555444,.036153633,.011704784,.01767138,-.016173037,-.012800333,-.25842166,,,-1.0790243,,-.14516276,,1.111971,10.57103,.22753473,.063735768,.12873666,.18256618,.21023811,,,,,,,,,,,,,10.497347,.1207748,.078196034,.13004662,.33775967,.22831999,,,,,,,10.581972,.2375299,.062023845,.12479702,.15545538,.19552632,,,Town
101020,Cullman County,1,AL,Pre-Kindergarten,12,0,0,.16619027,.83380973,0,0,0,0,0,0,0,.16619027,0,.21954906,.56477278,.04948787,737.73608,.0021669292,.0028002148,.068328857,.011911202,.89325571,.51799512,.10068543,.61868054,.61968893,.023481211,.11935854,4426.416363802823,.080854639,.023515925,.018857835,-.0078984955,.27889359,.067545891,.013219984,.019548932,.057718728,.029650209,.017910475,.024947425,.088882424,.036558226,.025062073,-.0012088363,-.15240106,,,-1.8117752,,-.058642384,,1.6943038,10.610491,.12167881,.074189618,.11025116,.1603322,.15219691,,,,,,,,,,,,,10.241493,.064237498,.12686957,.22017761,.33690077,.19401287,,,,,,,10.632818,.12316419,.069888793,.10484488,.14809719,.14795592,,,Rural
101050,Dale County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,.48454878,.51545119,0,239.74243,.0038266687,.0051414669,.027554121,.16759749,.78403497,.52051961,.072848484,.59336811,.59471518,.0072189556,.073195413,1438.454545454545,.090871111,.014615075,-.058942962,.097480483,.079130366,.093632989,.05529004,.065371253,.071321331,.020549558,.074732691,.084728226,.066082478,.024813792,-.0092984121,.065694258,-.35326022,,-2.7850127,,,.086687468,2.8330009,,10.669057,.13919789,.078813396,.15543738,.16240229,.18903482,,,,,,,10.147679,.092627138,.14695774,.31333432,.33713031,.48308724,,,,,,,,,,,,,10.763989,.14467947,.064319529,.12404634,.12824845,.14034356,,,Rural
101080,Daleville City,1,AL,Pre-Kindergarten,12,0,0,.63636363,.36363637,0,0,0,0,0,0,0,.63636363,0,.36363637,0,0,87.545456,.0072476841,.0093113501,.12371795,.33318236,.49859759,.61120814,.076828681,.68803686,.70973235,.036166936,.092721604,525.2727272727273,0,0,0,0,4.7416678e-11,-4.0567905e-09,2.6531735e-09,-2.3940141e-09,0,0,0,0,0,0,0,0,-.50460041,,-1.2537729,,,-.21305674,1.1145294,,10.751729,.16279688,.092143789,.15839352,.17994818,.2236177,,,,,,,10.582443,.19148721,.12056971,.23185369,.20769309,.35268915,,,,,,,,,,,,,10.810842,.15908986,.079765618,.13405916,.15347585,.1781086,,,Town
101110,Dallas County,1,AL,Pre-Kindergarten,12,0,0,.021944314,.97805566,0,0,0,0,0,0,0,.004950712,.016993603,.3099446,.45329723,.21481386,266.19696,0,.0014078115,.0051802453,.75883085,.22930832,.79842132,.048795402,.84721673,.8213284,.0018229085,.11729358,1597.181818181818,.1508072,.07507433,,-.036158215,.38334876,.25055927,.12792431,.13911125,.34521294,.18945837,.12594509,.12068535,.34414965,.20228891,,-.015786622,-1.5995089,,-2.9936254,,,.29019979,3.2402623,,10.393696,.11437482,.12055805,.24243166,.25876537,.30866373,,,,,,,10.079827,.092753544,.17351337,.35154927,.35044318,.46117175,,,,,,,,,,,,,10.788806,.14515886,.061304748,.092577577,.11734579,.12235785,,,Rural
101140,DeKalb County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,.006405165,.9590019,.034592938,680.68182,.13684072,.0011905013,.26169848,.0088980878,.58747584,.59761727,.088064089,.68568134,.69519877,.12795715,.09364713,4084.090909090909,.09192495,.0790179,-.0024826517,-.015081504,.32932359,.2909866,.051848006,.066098101,.098094106,.32617891,.06567432,.066546932,.23715729,.24943998,.017464325,.061277509,-.43043113,,,-1.7032117,-.58738714,-.27691308,,1.4515628,10.501436,.10580669,.071347147,.14522196,.20238474,.14682083,,,,,,,,,,,,,10.203747,.046634544,.065907553,.25671849,.42293084,.18221343,10.581518,.18355095,.045651119,.092280492,.21085863,.16454884,10.530053,.10818487,.071303554,.13289361,.16988023,.14077081,,-.084491491,Rural
101170,Decatur City,1,AL,Pre-Kindergarten,12,.9673388,0,0,.032661173,0,0,.9673388,0,0,0,0,0,0,.032661173,0,0,657.22845,.0028118284,.011188679,.22065981,.32354054,.41907403,.56616056,.054245587,.62040615,.62458301,.082523033,.097026721,3943.370781638405,.10736281,.19015868,.022181867,.027381361,.10215528,.24648397,.12411255,.16435148,.13394353,.29660419,.1582668,.18122679,.12644921,.20924073,.013031574,.0075360388,-.32794717,,-2.7282598,-1.0572903,,.52944976,3.2210102,1.5572493,10.67145,.23897561,.082900323,.13498986,.18140337,.22664413,,,,,,,10.13801,.10384231,.14312997,.29493296,.33402231,.52681649,10.534351,.041345913,.087947391,.20474729,.31706157,.14599213,,,,,,,10.833954,.29707742,.059959251,.076137409,.10263009,.1491318,,,City
101200,Demopolis City,1,AL,Pre-Kindergarten,12,0,0,.80525523,.19474475,0,0,0,0,0,0,0,0,.80525523,.19474475,0,0,179.89394,.0012080093,.0080131097,.032907832,.48251349,.46891239,.53459412,.070973665,.60556781,.61954123,.016901519,.065756619,1079.363636363636,0,0,0,0,2.2113318e-09,1.2346985e-09,-2.8900391e-09,-5.2267581e-09,0,0,0,0,0,0,0,0,-1.3956238,,-3.4583745,,,.6623379,3.8864806,,10.341496,.21160251,.088825434,.23126426,.26581129,.30504569,,,,,,,9.7488756,.10939057,.14576076,.3645077,.39692855,.52893066,,,,,,,,,,,,,10.97454,.3059921,.047802489,.07065136,.12521839,.14189872,,,Town
101230,Dothan City,1,AL,Pre-Kindergarten,12,.81221962,0,0,.18778038,0,0,.81221962,0,0,0,0,0,0,.18778038,0,0,716.04547,.002082234,.014815422,.042194441,.55345571,.37872967,.58990461,.059152558,.64905715,.66183227,.014876503,.10553702,4296.272727272727,.23523819,.11216446,.077413447,-.03522215,.19999975,.087809324,.19201195,.22826265,.24562478,.060674526,.24079643,.26547015,.23539004,.10922556,.078693852,-.029293297,-.37298724,.80899489,-2.7874422,-.53540689,,.74499911,3.5225523,1.2446756,10.666336,.24281095,.076107942,.13748084,.18203105,.25916988,11.013679,.29133552,.033573739,.059759062,.065962397,.12558661,10.099067,.10893913,.13557403,.31281298,.3507877,.52458984,10.474547,.1649445,.066170283,.11853978,.20838752,.24542153,,,,,,,10.900106,.30277416,.04956954,.057909142,.091493487,.13864245,-.24800679,,City
101260,Elba City,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,52.833332,.0081831403,.0030591567,.034605086,.45482916,.46219683,.67994905,.059398718,.73934776,.70438194,.0099695409,.10787862,317,0,0,0,0,2.8762372e-09,1.9531188e-09,3.6245080e-09,-3.0761405e-09,0,0,0,0,0,0,0,0,-1.061783,,-3.2660027,,,-.12449674,3.0174916,,10.440886,.13058192,.091786996,.18779281,.20876706,.2681956,,,,,,,9.9753571,.045510128,.1576878,.37210095,.34576267,.50148666,,,,,,,,,,,,,10.587436,.16916043,.068592221,.10321565,.13405755,.17064972,,,Rural
101290,Elmore County,1,AL,Pre-Kindergarten,12,0,.22428827,.42556891,.35014281,0,0,0,.22428827,0,0,.42556891,0,0,.12954164,.22060117,0,856.72729,.0026807929,.0081190923,.03090981,.26156902,.67846525,.43895915,.083937645,.52289683,.53843093,.012609268,.10314383,5140.363636363636,.023047583,.019757455,.028171862,.014092172,.085237607,.06914898,.015806507,.022776619,.091349527,.020973368,.02076273,.031031985,.093104981,.08481732,.040724501,.10050555,.25527042,,-1.7071366,-.71495193,,.71333426,2.4078567,1.3709402,10.933284,.21964423,.069845334,.10322081,.12452343,.17455576,,,,,,,10.498147,.12024888,.12194918,.23008193,.25579911,.42159995,10.538681,.15590814,.086376607,.19792208,.28781372,.045966804,,,,,,,11.009687,.2455786,.055914067,.072380722,.087731324,.12472109,,,Town
101320,Enterprise City,1,AL,Pre-Kindergarten,12,0,0,.95267951,.047320463,0,0,0,0,0,0,.082884237,.86979532,0,.047320463,0,0,500.15152,.006095367,.020683911,.10434742,.22460219,.6128298,.38110736,.060717646,.441825,.43818715,.038199779,.070289984,3000.909090909091,.035336044,.038862906,.036933031,.00067222025,.024242884,.044086121,.036343545,.048449133,.029125171,.036835734,.046321556,.063329533,.030409526,.03661754,.021328559,.011075436,.061912321,,-2.4286404,-.37453377,,.86238712,3.2253587,1.1797813,10.859024,.28683403,.070524499,.11332198,.16118282,.21250044,,,,,,,10.224586,.1516131,.12917398,.30924013,.344118,.44763666,10.726246,.19743262,.05394854,.13991247,.26837692,.23235933,,,,,,,11.054413,.33375716,.052950159,.057583921,.088400923,.14182003,,,Town
101350,Escambia County,1,AL,Pre-Kindergarten,12,0,0,.66074449,.33925551,0,0,0,0,0,0,0,.66074449,0,.22070347,.051710013,.066842012,352.75757,.050094474,.0032333208,.01574783,.41063401,.50912642,.69983143,.073934905,.77376634,.75621402,.0019917714,.10322568,2116.545454545455,.17124642,.077854596,.030811273,.068863392,.30885744,.13332401,.10341878,.12933929,.37981534,.036631845,.12156549,.13571966,.34945333,.16448915,.17521581,.10734499,-1.2211182,,-3.1352093,,-.65214759,-.48306876,2.6406775,,10.386309,.10242029,.12388155,.1963686,.23378748,.22371943,,,,,,,10.009718,.06828367,.18627158,.3545078,.36963493,.43133956,,,,,,,10.509803,.070048831,.093162566,.16486757,.16692857,.21282172,10.559669,.11820272,.10031078,.13345106,.177297,.14950868,,.35129938,Town
101380,Etowah County,1,AL,Pre-Kindergarten,12,.012479091,.50150824,.013240044,.4727726,0,0,.012479091,0,0,.50150824,.0042207441,.0090193003,0,.33969024,.13308235,0,697.48486,.0028240338,.009728089,.032834083,.029525299,.91793966,.40975171,.11169352,.52144527,.52869403,.010893514,.08947216,4184.909090909091,-.010531947,.068540402,-.025141219,-.093443647,.18348372,.12213352,.045688346,.060806558,.057588402,.039934512,.06051838,.080747753,.052424084,.036957264,.018950574,.019302955,.25155434,,-.65830177,-.51926041,,.30746651,1.1007291,.96778917,10.751722,.17180847,.069267556,.080122247,.12208164,.13605934,,,,,,,10.562856,.21827272,.081042908,.15620618,.172374,.33173716,10.514916,.19668303,.11711588,.1331411,.19406965,.12320308,,,,,,,10.763096,.16969638,.066337608,.076622702,.11644097,.13068329,,,Suburb
101410,Eufaula City,1,AL,Pre-Kindergarten,12,0,0,.13988057,.8601194,0,0,0,0,0,0,0,.10134292,.038537651,.8601194,0,0,232,.001302943,.010744066,.049590588,.52616644,.40780476,.64725304,.052767597,.70002067,.70221287,.020915845,.10844918,1392,0,0,0,0,7.6579099e-10,3.3547138e-09,2.3011684e-10,-3.1467218e-09,0,0,0,0,0,0,0,0,-1.3558822,,-3.6264277,,,.59648913,4.0826817,,10.453337,.17331617,.11232947,.22033881,.24964179,.29867813,,,,,,,9.9487371,.073403694,.18436792,.38724175,.41238347,.53299493,,,,,,,,,,,,,10.867202,.25344792,.063693449,.07087326,.087406099,.12269387,,,Rural
101440,Fairfield City,1,AL,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137.81818,.00048275435,.00064139575,.016177477,.97835153,.0028303324,.83329093,.047858432,.88114935,.85544068,.011909513,.10491566,826.9090909090909,-.013132464,.0022651553,0,-.036956519,.08006186,.078353368,.047353119,.053815171,.0063408026,.061203703,.045712922,.041458599,.0059646475,.0028392733,.0085135102,-.0045631528,-1.5050981,,-1.6319085,,,.32938507,1.9062381,,10.504236,.18759465,.11354844,.18657264,.20729586,.43003303,,,,,,,10.49744,.18416347,.12569453,.19512659,.21896161,.49351835,,,,,,,,,,,,,10.536592,.25234157,.060789373,.062884584,.091357909,.13401662,,,Suburb
101470,Fayette County,1,AL,Pre-Kindergarten,12,0,0,.31493911,.68506086,0,0,0,0,0,0,0,.31493911,0,.28100234,.40405855,0,183.16667,.00015527153,.0041552125,.010936319,.14034903,.8304649,.49929845,.087186769,.58648521,.61565578,.0041133119,.097183079,1099,-.01712608,-.0051051043,-.053077787,-.01702583,.125598,.10712298,.002464609,.0093990322,.07795307,.011263831,.0034030154,.012234933,.079746962,.064181395,.11733037,.10050781,-.63900363,,-2.7865655,,,-.27001163,2.5228539,,10.472442,.11929775,.083356157,.18883361,.18334906,.16960493,,,,,,,10.014956,.092865862,.13880791,.38375252,.3380208,.38417408,,,,,,,,,,,,,10.567153,.12345119,.073543437,.15181136,.15173882,.13948406,,,Rural
101530,Florence City,1,AL,Pre-Kindergarten,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,320.78787,.0010375857,.0080427304,.078621842,.35831419,.51650703,.57121718,.054134846,.62535203,.59980094,.02457891,.093368821,1924.727272727273,.076875411,.087844372,.074660562,.03929713,.068391174,.069130585,.06591142,.077056624,.087803759,.064116336,.079920299,.089256726,.086565323,.075647697,.054888312,.046683732,-.67929047,,-2.7269316,,,-.18559523,2.535414,,10.462282,.26715821,.075129777,.1604891,.23703688,.25343588,,,,,,,10.031872,.14079626,.11264051,.3298288,.36252064,.50878131,,,,,,,,,,,,,10.556841,.29485396,.067049988,.12030303,.19820991,.18919004,,,City
101560,Fort Payne City,1,AL,Pre-Kindergarten,12,0,0,.92627621,.073723815,0,0,0,0,0,0,0,.92627621,0,.073723815,0,0,237.90909,.005946131,.0068708318,.35245502,.039626848,.5667485,.59217876,.053671356,.64585012,.65936905,.15294945,.05101309,1427.454545454545,0,0,0,0,3.3437342e-09,-3.5603733e-09,-6.2424876e-10,-1.6200975e-09,0,0,0,0,0,0,0,0,-.59697664,,,-1.6347147,,-.18596417,,1.4506959,10.543894,.15347928,.076177232,.17473644,.2182592,.17974243,,,,,,,,,,,,,10.409153,.022279676,.10108669,.25411126,.40257764,.12578785,,,,,,,10.600306,.18192768,.062715963,.14903167,.14060599,.17576101,,,Town
101590,Franklin County,1,AL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.66277796,.33722201,259.68182,.0027015896,.0027815604,.11294088,.011124546,.86237252,.52073646,.1158971,.63663357,.64479327,.039466508,.1094565,1558.090909090909,-.021575594,.051643889,.048396491,-.024758581,.18066403,.21493335,.040531628,.03553699,.023703678,.15760992,.054423004,.041605286,.036433455,.15720084,.10159776,.024030952,-.36574438,,,-.98495483,,-.23376627,,.96703339,10.548133,.11595277,.067236751,.14685537,.1834572,.16524956,,,,,,,,,,,,,10.556169,.068415128,.054720584,.21318184,.33486879,.1849077,,,,,,,10.558036,.11901975,.066005185,.13563308,.15697286,.15516192,,,Rural
101620,Gadsden City,1,AL,Pre-Kindergarten,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,395.71213,.0018312739,.0080813244,.10696954,.47943947,.39359045,.66453153,.059983715,.72451526,.75221604,.055664651,.11796535,2374.272727272727,.12754656,.17374976,.01760388,-.15139805,.18353668,.26324901,.148817,.21720013,.22989665,.27099261,.18344451,.23816486,.22826341,.26816213,.034920696,.018659959,-1.5366986,,-2.7579672,-2.3768682,,-.69907433,2.0633111,1.7054756,10.283447,.15208358,.11328106,.20953669,.26874888,.32465491,,,,,,,10.060371,.10853449,.13952874,.29532129,.34061018,.52714056,10.325385,.054172255,.12325495,.26548147,.40724504,.24090233,,,,,,,10.397616,.18004999,.090441816,.15495765,.19443424,.20299137,,,City
101640,Geneva City,1,AL,Kindergarten,12,0,0,.50881523,.49118477,0,0,0,0,0,0,0,.50881523,0,.49118477,0,0,98.696968,.0012388321,.0021247219,.018168358,.12727354,.84177488,.50279105,.061274149,.56406522,.57296431,.0022435011,.10094628,592.1818181818181,0,0,0,0,2.1171851e-09,6.1404606e-09,3.6203276e-09,2.7250653e-09,0,0,0,0,0,0,0,0,-.89852393,,,,,-.63303041,,,10.45234,.11958124,.085519858,.15695956,.2452576,.21711072,,,,,,,,,,,,,,,,,,,,,,,,,10.485384,.12716825,.073147245,.14531292,.20946477,.16490823,,,Town
